metric,property,correlation,strength,range,impact
electric_heat_fluid_circuit_update,inserter_all_from_electromagnetic_plant_productivity_module_circuit_enabled,0.8959999380748778,0.8959999380748778,High,increase
electric_heat_fluid_circuit_update,inserter_all_from_electromagnetic_plant_productivity_module_to_turbo_transport_belt_circuit_enabled,0.8959999380748778,0.8959999380748778,High,increase
electric_heat_fluid_circuit_update,stack_inserter_from_electromagnetic_plant_productivity_module_circuit_enabled,0.8959999380748778,0.8959999380748778,High,increase
electric_heat_fluid_circuit_update,stack_inserter_from_electromagnetic_plant_productivity_module_to_turbo_transport_belt_circuit_enabled,0.8959999380748778,0.8959999380748778,High,increase
trains,inserter_all_from_cryogenic_plant_plastic_bar_to_cargo_wagon,0.8956032107776875,0.8956032107776875,High,increase
trains,stack_inserter_from_cryogenic_plant_plastic_bar_to_cargo_wagon,0.8956032107776875,0.8956032107776875,High,increase
trains,inserter_all_from_cargo_wagon_to_electromagnetic_plant_productivity_module,0.8956032107776873,0.8956032107776873,High,increase
trains,inserter_all_from_cryogenic_plant_plastic_bar_to_cargo_wagon_circuit_enabled,0.8956032107776873,0.8956032107776873,High,increase
trains,stack_inserter_from_cargo_wagon_to_electromagnetic_plant_productivity_module,0.8956032107776873,0.8956032107776873,High,increase
trains,stack_inserter_from_cryogenic_plant_plastic_bar_to_cargo_wagon_circuit_enabled,0.8956032107776873,0.8956032107776873,High,increase
electric_network_update,inserter_all,0.8919412369296864,0.8919412369296864,High,increase
electric_network_update,stack_inserter,0.8919412369296864,0.8919412369296864,High,increase
electric_heat_fluid_circuit_update,foundry,0.8822166258801828,0.8822166258801828,High,increase
electric_heat_fluid_circuit_update,inserter_all_from_building,0.879708147833032,0.879708147833032,High,increase
electric_heat_fluid_circuit_update,stack_inserter_from_building,0.879708147833032,0.879708147833032,High,increase
electric_heat_fluid_circuit_update,electromagnetic_plant,0.8794899275468304,0.8794899275468304,High,increase
electric_heat_fluid_circuit_update,inserter_all_from_assembling_machine_3_electric_furnace,0.87773108758753,0.87773108758753,High,increase
electric_heat_fluid_circuit_update,recipe_electric_furnace,0.87773108758753,0.87773108758753,High,increase
electric_heat_fluid_circuit_update,stack_inserter_from_assembling_machine_3_electric_furnace,0.87773108758753,0.87773108758753,High,increase
electric_heat_fluid_circuit_update,inserter_all_from_electromagnetic_plant_productivity_module,0.8750603355558142,0.8750603355558142,High,increase
electric_heat_fluid_circuit_update,inserter_all_from_electromagnetic_plant_productivity_module_to_turbo_transport_belt,0.8750603355558142,0.8750603355558142,High,increase
electric_heat_fluid_circuit_update,inserter_all_to_electromagnetic_plant_productivity_module,0.8750603355558142,0.8750603355558142,High,increase
electric_heat_fluid_circuit_update,recipe_productivity_module,0.8750603355558142,0.8750603355558142,High,increase
electric_heat_fluid_circuit_update,stack_inserter_from_electromagnetic_plant_productivity_module,0.8750603355558142,0.8750603355558142,High,increase
electric_heat_fluid_circuit_update,stack_inserter_from_electromagnetic_plant_productivity_module_to_turbo_transport_belt,0.8750603355558142,0.8750603355558142,High,increase
electric_heat_fluid_circuit_update,stack_inserter_to_electromagnetic_plant_productivity_module,0.8750603355558142,0.8750603355558142,High,increase
trains,inserter_all_from_electromagnetic_plant_electronic_circuit_to_cargo_wagon,0.8746579166077788,0.8746579166077788,High,increase
trains,stack_inserter_from_electromagnetic_plant_electronic_circuit_to_cargo_wagon,0.8746579166077788,0.8746579166077788,High,increase
electric_network_update,inserter_all_from_assembling_machine_3_electric_furnace_circuit_enabled,0.8746327027226959,0.8746327027226959,High,increase
electric_network_update,stack_inserter_from_assembling_machine_3_electric_furnace_circuit_enabled,0.8746327027226959,0.8746327027226959,High,increase
electric_heat_fluid_circuit_update,total_power_poles,0.8698636835831387,0.8698636835831387,High,increase
electric_heat_fluid_circuit_update,medium_electric_pole,0.8670651133436984,0.8670651133436984,High,increase
electric_network_update,electromagnetic_plant,0.8667900103245834,0.8667900103245834,High,increase
fluid_flow_update,recipe_casting_iron,0.8661476182997583,0.8661476182997583,High,increase
electric_network_update,inserter_all_from_electric_furnace_to_wooden_chest,0.8641897518030739,0.8641897518030739,High,increase
electric_network_update,inserter_all_from_electric_furnace_to_wooden_chest_circuit_enabled,0.8641897518030739,0.8641897518030739,High,increase
electric_network_update,inserter_all_from_wooden_chest_to_assembling_machine_3_electric_furnace,0.8641897518030739,0.8641897518030739,High,increase
electric_network_update,inserter_all_from_wooden_chest_to_assembling_machine_3_electric_furnace_circuit_enabled,0.8641897518030739,0.8641897518030739,High,increase
electric_network_update,stack_inserter_from_electric_furnace_to_wooden_chest,0.8641897518030739,0.8641897518030739,High,increase
electric_network_update,stack_inserter_from_electric_furnace_to_wooden_chest_circuit_enabled,0.8641897518030739,0.8641897518030739,High,increase
electric_network_update,stack_inserter_from_wooden_chest_to_assembling_machine_3_electric_furnace,0.8641897518030739,0.8641897518030739,High,increase
electric_network_update,stack_inserter_from_wooden_chest_to_assembling_machine_3_electric_furnace_circuit_enabled,0.8641897518030739,0.8641897518030739,High,increase
electric_heat_fluid_circuit_update,inserter_all_from_foundry_casting_iron,0.862324673907807,0.862324673907807,High,increase
electric_heat_fluid_circuit_update,stack_inserter_from_foundry_casting_iron,0.862324673907807,0.862324673907807,High,increase
electric_heat_fluid_circuit_update,inserter_all,0.860383710559647,0.860383710559647,High,increase
electric_heat_fluid_circuit_update,stack_inserter,0.860383710559647,0.860383710559647,High,increase
electric_network_update,inserter_all_from_electromagnetic_plant_electronic_circuit,0.8568719411309894,0.8568719411309894,High,increase
electric_network_update,stack_inserter_from_electromagnetic_plant_electronic_circuit,0.8568719411309894,0.8568719411309894,High,increase
electric_heat_fluid_circuit_update,inserter_all_from_foundry_casting_iron_to_electromagnetic_plant_electronic_circuit,0.8547930947250088,0.8547930947250088,High,increase
electric_heat_fluid_circuit_update,stack_inserter_from_foundry_casting_iron_to_electromagnetic_plant_electronic_circuit,0.8547930947250088,0.8547930947250088,High,increase
electric_network_update,inserter_all_from_assembling_machine_3_electric_furnace,0.8535355592991746,0.8535355592991746,High,increase
electric_network_update,recipe_electric_furnace,0.8535355592991746,0.8535355592991746,High,increase
electric_network_update,stack_inserter_from_assembling_machine_3_electric_furnace,0.8535355592991746,0.8535355592991746,High,increase
electric_heat_fluid_circuit_update,inserter_all_from_electromagnetic_plant_electronic_circuit,0.8517938906375838,0.8517938906375838,High,increase
electric_heat_fluid_circuit_update,stack_inserter_from_electromagnetic_plant_electronic_circuit,0.8517938906375838,0.8517938906375838,High,increase
electric_network_update,inserter_all_from_wooden_chest,0.8479354667001441,0.8479354667001441,High,increase
electric_network_update,inserter_all_from_wooden_chest_circuit_enabled,0.8479354667001441,0.8479354667001441,High,increase
electric_network_update,inserter_all_to_wooden_chest,0.8479354667001441,0.8479354667001441,High,increase
electric_network_update,inserter_all_to_wooden_chest_circuit_enabled,0.8479354667001441,0.8479354667001441,High,increase
electric_network_update,stack_inserter_from_wooden_chest,0.8479354667001441,0.8479354667001441,High,increase
electric_network_update,stack_inserter_from_wooden_chest_circuit_enabled,0.8479354667001441,0.8479354667001441,High,increase
electric_network_update,stack_inserter_to_wooden_chest,0.8479354667001441,0.8479354667001441,High,increase
electric_network_update,stack_inserter_to_wooden_chest_circuit_enabled,0.8479354667001441,0.8479354667001441,High,increase
electric_network_update,wooden_chest,0.8479354667001441,0.8479354667001441,High,increase
electric_network_update,inserter_all_to_building,0.840615615819795,0.840615615819795,High,increase
electric_network_update,stack_inserter_to_building,0.840615615819795,0.840615615819795,High,increase
electric_heat_fluid_circuit_update,inserter_all_to_electromagnetic_plant_electronic_circuit,0.8392105240433779,0.8392105240433779,High,increase
electric_heat_fluid_circuit_update,stack_inserter_to_electromagnetic_plant_electronic_circuit,0.8392105240433779,0.8392105240433779,High,increase
electric_heat_fluid_circuit_update,recipe_electronic_circuit,0.8360848853424946,0.8360848853424946,High,increase
electric_heat_fluid_circuit_update,inserter_all_from_electric_furnace_to_wooden_chest,0.8334295788534078,0.8334295788534078,High,increase
electric_heat_fluid_circuit_update,inserter_all_from_electric_furnace_to_wooden_chest_circuit_enabled,0.8334295788534078,0.8334295788534078,High,increase
electric_heat_fluid_circuit_update,inserter_all_from_wooden_chest_to_assembling_machine_3_electric_furnace,0.8334295788534078,0.8334295788534078,High,increase
electric_heat_fluid_circuit_update,inserter_all_from_wooden_chest_to_assembling_machine_3_electric_furnace_circuit_enabled,0.8334295788534078,0.8334295788534078,High,increase
electric_heat_fluid_circuit_update,stack_inserter_from_electric_furnace_to_wooden_chest,0.8334295788534078,0.8334295788534078,High,increase
electric_heat_fluid_circuit_update,stack_inserter_from_electric_furnace_to_wooden_chest_circuit_enabled,0.8334295788534078,0.8334295788534078,High,increase
electric_heat_fluid_circuit_update,stack_inserter_from_wooden_chest_to_assembling_machine_3_electric_furnace,0.8334295788534078,0.8334295788534078,High,increase
electric_heat_fluid_circuit_update,stack_inserter_from_wooden_chest_to_assembling_machine_3_electric_furnace_circuit_enabled,0.8334295788534078,0.8334295788534078,High,increase
electric_network_update,foundry,0.8313869994822551,0.8313869994822551,High,increase
fluid_flow_update,inserter_all_from_foundry_casting_iron_to_electromagnetic_plant_electronic_circuit,0.8312409274537247,0.8312409274537247,High,increase
fluid_flow_update,stack_inserter_from_foundry_casting_iron_to_electromagnetic_plant_electronic_circuit,0.8312409274537247,0.8312409274537247,High,increase
trains,inserter_all_from_cargo_wagon_to_electromagnetic_plant_advanced_circuit_circuit_enabled,0.8289310233773057,0.8289310233773057,High,increase
trains,stack_inserter_from_cargo_wagon_to_electromagnetic_plant_advanced_circuit_circuit_enabled,0.8289310233773057,0.8289310233773057,High,increase
trains,inserter_all_from_foundry_casting_copper_cable_to_cargo_wagon,0.825908133261375,0.825908133261375,High,increase
trains,stack_inserter_from_foundry_casting_copper_cable_to_cargo_wagon,0.825908133261375,0.825908133261375,High,increase
fluid_flow_update,inserter_all_from_assembling_machine_3_electric_furnace_circuit_enabled,0.8204080458400015,0.8204080458400015,High,increase
fluid_flow_update,stack_inserter_from_assembling_machine_3_electric_furnace_circuit_enabled,0.8204080458400015,0.8204080458400015,High,increase
electric_heat_fluid_circuit_update,recipe_casting_iron,0.8201313346744188,0.8201313346744188,High,increase
fluid_flow_update,inserter_all_from_foundry_casting_iron,0.8196072588504097,0.8196072588504097,High,increase
fluid_flow_update,stack_inserter_from_foundry_casting_iron,0.8196072588504097,0.8196072588504097,High,increase
fluid_flow_update,pipe_to_ground,0.8177829443288566,0.8177829443288566,High,increase
electric_network_update,inserter_all_from_foundry_casting_iron,0.8154611103174823,0.8154611103174823,High,increase
electric_network_update,stack_inserter_from_foundry_casting_iron,0.8154611103174823,0.8154611103174823,High,increase
electric_heat_fluid_circuit_update,inserter_all_from_wooden_chest,0.81502232235587,0.81502232235587,High,increase
electric_heat_fluid_circuit_update,inserter_all_from_wooden_chest_circuit_enabled,0.81502232235587,0.81502232235587,High,increase
electric_heat_fluid_circuit_update,inserter_all_to_wooden_chest,0.81502232235587,0.81502232235587,High,increase
electric_heat_fluid_circuit_update,inserter_all_to_wooden_chest_circuit_enabled,0.81502232235587,0.81502232235587,High,increase
electric_heat_fluid_circuit_update,stack_inserter_from_wooden_chest,0.81502232235587,0.81502232235587,High,increase
electric_heat_fluid_circuit_update,stack_inserter_from_wooden_chest_circuit_enabled,0.81502232235587,0.81502232235587,High,increase
electric_heat_fluid_circuit_update,stack_inserter_to_wooden_chest,0.81502232235587,0.81502232235587,High,increase
electric_heat_fluid_circuit_update,stack_inserter_to_wooden_chest_circuit_enabled,0.81502232235587,0.81502232235587,High,increase
electric_heat_fluid_circuit_update,wooden_chest,0.81502232235587,0.81502232235587,High,increase
electric_heat_fluid_circuit_update,inserter_all_to_building,0.8135482332294627,0.8135482332294627,High,increase
electric_heat_fluid_circuit_update,stack_inserter_to_building,0.8135482332294627,0.8135482332294627,High,increase
trains,inserter_all_from_cargo_wagon_circuit_enabled,0.8113907784277706,0.8113907784277706,High,increase
trains,stack_inserter_from_cargo_wagon_circuit_enabled,0.8113907784277706,0.8113907784277706,High,increase
electric_heat_fluid_circuit_update,recipe_plastic_bar,0.8085853930098229,0.8085853930098229,High,increase
electric_network_update,inserter_all_to_electromagnetic_plant_electronic_circuit,0.8078168868769312,0.8078168868769312,High,increase
electric_network_update,stack_inserter_to_electromagnetic_plant_electronic_circuit,0.8078168868769312,0.8078168868769312,High,increase
transport_lines_update,inserter_all_from_underground_output_to_electromagnetic_plant_advanced_circuit,0.8072955590042022,0.8072955590042022,High,increase
transport_lines_update,stack_inserter_from_underground_output_to_electromagnetic_plant_advanced_circuit,0.8072955590042022,0.8072955590042022,High,increase
electric_heat_fluid_circuit_update,pipe_to_ground,0.8063251379855629,0.8063251379855629,High,increase
electric_network_update,inserter_all_from_foundry_casting_iron_to_electromagnetic_plant_electronic_circuit,0.804102891904129,0.804102891904129,High,increase
electric_network_update,stack_inserter_from_foundry_casting_iron_to_electromagnetic_plant_electronic_circuit,0.804102891904129,0.804102891904129,High,increase
electric_network_update,inserter_all_direct_insertion,0.802972565782926,0.802972565782926,High,increase
electric_network_update,stack_inserter_direct_insertion,0.802972565782926,0.802972565782926,High,increase
trains,inserter_all_from_electromagnetic_plant_electronic_circuit_to_cargo_wagon_circuit_enabled,0.8015255102991159,0.8015255102991159,High,increase
trains,stack_inserter_from_electromagnetic_plant_electronic_circuit_to_cargo_wagon_circuit_enabled,0.8015255102991159,0.8015255102991159,High,increase
electric_network_update,inserter_all_from_electromagnetic_plant_advanced_circuit_to_electromagnetic_plant_productivity_module_circuit_enabled,0.800973791971453,0.800973791971453,High,increase
electric_network_update,stack_inserter_from_electromagnetic_plant_advanced_circuit_to_electromagnetic_plant_productivity_module_circuit_enabled,0.800973791971453,0.800973791971453,High,increase
electric_network_update,recipe_plastic_bar,0.8009143282693688,0.8009143282693688,High,increase
fluid_flow_update,inserter_all_from_assembling_machine_3_electric_furnace,0.796747998947899,0.796747998947899,High,increase
fluid_flow_update,recipe_electric_furnace,0.796747998947899,0.796747998947899,High,increase
fluid_flow_update,stack_inserter_from_assembling_machine_3_electric_furnace,0.796747998947899,0.796747998947899,High,increase
electric_heat_fluid_circuit_update,inserter_all_to_assembling_machine_3_electric_furnace,0.7960465383919899,0.7960465383919899,High,increase
electric_heat_fluid_circuit_update,stack_inserter_to_assembling_machine_3_electric_furnace,0.7960465383919899,0.7960465383919899,High,increase
electric_network_update,recipe_electronic_circuit,0.7924786540563036,0.7924786540563036,High,increase
fluid_flow_update,recipe_electronic_circuit,0.7910157911198662,0.7910157911198662,High,increase
electric_network_update,inserter_all_from_assembling_machine_3_production_science_pack,0.7898092036347752,0.7898092036347752,High,increase
electric_network_update,recipe_production_science_pack,0.7898092036347752,0.7898092036347752,High,increase
electric_network_update,stack_inserter_from_assembling_machine_3_production_science_pack,0.7898092036347752,0.7898092036347752,High,increase
electric_network_update,inserter_all_from_electromagnetic_plant_advanced_circuit,0.7882251857816984,0.7882251857816984,High,increase
electric_network_update,recipe_advanced_circuit,0.7882251857816984,0.7882251857816984,High,increase
electric_network_update,stack_inserter_from_electromagnetic_plant_advanced_circuit,0.7882251857816984,0.7882251857816984,High,increase
electric_heat_fluid_circuit_update,inserter_all_direct_insertion,0.7874827927130064,0.7874827927130064,High,increase
electric_heat_fluid_circuit_update,stack_inserter_direct_insertion,0.7874827927130064,0.7874827927130064,High,increase
control_behavior_update,inserter_all_to_building_circuit_enabled,0.7856352239228366,0.7856352239228366,High,increase
control_behavior_update,stack_inserter_to_building_circuit_enabled,0.7856352239228366,0.7856352239228366,High,increase
trains,inserter_all_to_chest,0.7851052552734721,0.7851052552734721,High,increase
trains,stack_inserter_to_chest,0.7851052552734721,0.7851052552734721,High,increase
electric_network_update,inserter_all_to_assembling_machine_3_electric_furnace,0.784418142656445,0.784418142656445,High,increase
electric_network_update,stack_inserter_to_assembling_machine_3_electric_furnace,0.784418142656445,0.784418142656445,High,increase
transport_lines_update,inserter_all_from_underground_input_to_electromagnetic_plant_advanced_circuit,0.7835746578394649,0.7835746578394649,High,increase
transport_lines_update,stack_inserter_from_underground_input_to_electromagnetic_plant_advanced_circuit,0.7835746578394649,0.7835746578394649,High,increase
electric_heat_fluid_circuit_update,inserter_all_from_electromagnetic_plant_advanced_circuit,0.781202957960773,0.781202957960773,High,increase
electric_heat_fluid_circuit_update,recipe_advanced_circuit,0.781202957960773,0.781202957960773,High,increase
electric_heat_fluid_circuit_update,stack_inserter_from_electromagnetic_plant_advanced_circuit,0.781202957960773,0.781202957960773,High,increase
control_behavior_update,inserter_all_direct_insertion_circuit_enabled,0.7811065911349089,0.7811065911349089,High,increase
control_behavior_update,stack_inserter_direct_insertion_circuit_enabled,0.7811065911349089,0.7811065911349089,High,increase
electric_network_update,assembling_machine_3,0.778181141049373,0.778181141049373,High,increase
electric_network_update,inserter_all_from_electromagnetic_plant_advanced_circuit_to_electromagnetic_plant_productivity_module,0.7768340454306688,0.7768340454306688,High,increase
electric_network_update,stack_inserter_from_electromagnetic_plant_advanced_circuit_to_electromagnetic_plant_productivity_module,0.7768340454306688,0.7768340454306688,High,increase
electric_heat_fluid_circuit_update,inserter_all_from_electromagnetic_plant_advanced_circuit_to_electromagnetic_plant_productivity_module_circuit_enabled,0.7765792124827693,0.7765792124827693,High,increase
electric_heat_fluid_circuit_update,stack_inserter_from_electromagnetic_plant_advanced_circuit_to_electromagnetic_plant_productivity_module_circuit_enabled,0.7765792124827693,0.7765792124827693,High,increase
electric_heat_fluid_circuit_update,cryogenic_plant,0.7746045880540027,0.7746045880540027,High,increase
electric_heat_fluid_circuit_update,inserter_all_to_cryogenic_plant_plastic_bar,0.7746045880540027,0.7746045880540027,High,increase
electric_heat_fluid_circuit_update,stack_inserter_to_cryogenic_plant_plastic_bar,0.7746045880540027,0.7746045880540027,High,increase
fluid_flow_update,electromagnetic_plant,0.7701676589706765,0.7701676589706765,High,increase
fluid_flow_update,oil_refinery,0.7640847542436788,0.7640847542436788,High,increase
fluid_flow_update,recipe_basic_oil_processing,0.7640847542436788,0.7640847542436788,High,increase
electric_network_update,pipe_to_ground,0.7637973478769731,0.7637973478769731,High,increase
fluid_flow_update,inserter_all_from_underground_output_to_cryogenic_plant_plastic_bar,0.7567806336883777,0.7567806336883777,High,increase
fluid_flow_update,stack_inserter_from_underground_output_to_cryogenic_plant_plastic_bar,0.7567806336883777,0.7567806336883777,High,increase
fluid_flow_update,recipe_plastic_bar,0.7550904850939036,0.7550904850939036,High,increase
fluid_flow_update,cryogenic_plant,0.7539237920018652,0.7539237920018652,High,increase
fluid_flow_update,inserter_all_to_cryogenic_plant_plastic_bar,0.7539237920018652,0.7539237920018652,High,increase
fluid_flow_update,stack_inserter_to_cryogenic_plant_plastic_bar,0.7539237920018652,0.7539237920018652,High,increase
electric_heat_fluid_circuit_update,inserter_all_from_assembling_machine_3_production_science_pack,0.7522313014864246,0.7522313014864246,High,increase
electric_heat_fluid_circuit_update,recipe_production_science_pack,0.7522313014864246,0.7522313014864246,High,increase
electric_heat_fluid_circuit_update,stack_inserter_from_assembling_machine_3_production_science_pack,0.7522313014864246,0.7522313014864246,High,increase
trains,inserter_all_to_chest_circuit_enabled,0.749837462042639,0.749837462042639,High,increase
trains,stack_inserter_to_chest_circuit_enabled,0.749837462042639,0.749837462042639,High,increase
electric_network_update,cryogenic_plant,0.7498056575844739,0.7498056575844739,High,increase
electric_network_update,inserter_all_to_cryogenic_plant_plastic_bar,0.7498056575844739,0.7498056575844739,High,increase
electric_network_update,stack_inserter_to_cryogenic_plant_plastic_bar,0.7498056575844739,0.7498056575844739,High,increase
electric_network_update,recipe_casting_iron,0.7497290257229418,0.7497290257229418,High,increase
electric_heat_fluid_circuit_update,inserter_all_from_electromagnetic_plant_advanced_circuit_to_electromagnetic_plant_productivity_module,0.7473460551020551,0.7473460551020551,High,increase
electric_heat_fluid_circuit_update,stack_inserter_from_electromagnetic_plant_advanced_circuit_to_electromagnetic_plant_productivity_module,0.7473460551020551,0.7473460551020551,High,increase
electric_heat_fluid_circuit_update,assembling_machine_3,0.7429697204234277,0.7429697204234277,High,increase
electric_heat_fluid_circuit_update,pipe,0.740338157656425,0.740338157656425,High,increase
fluid_flow_update,inserter_all_to_electromagnetic_plant_electronic_circuit,0.73880571961147,0.73880571961147,High,increase
fluid_flow_update,stack_inserter_to_electromagnetic_plant_electronic_circuit,0.73880571961147,0.73880571961147,High,increase
control_behavior_update,stack_inserter_circuit_enabled,0.7386436089499551,0.7386436089499551,High,increase
electric_heat_fluid_circuit_update,inserter_all_from_electromagnetic_plant_electronic_circuit_circuit_enabled,0.7333209684913556,0.7333209684913556,High,increase
electric_heat_fluid_circuit_update,stack_inserter_from_electromagnetic_plant_electronic_circuit_circuit_enabled,0.7333209684913556,0.7333209684913556,High,increase
electric_network_update,recipe_casting_iron_stick,0.730394459032911,0.730394459032911,High,increase
trains,inserter_all_from_chest,0.7278106623907962,0.7278106623907962,High,increase
trains,stack_inserter_from_chest,0.7278106623907962,0.7278106623907962,High,increase
entity_update,inserter_all_from_foundry_casting_steel_to_assembling_machine_3_electric_furnace,0.7276226421210991,0.7276226421210991,High,increase
entity_update,stack_inserter_from_foundry_casting_steel_to_assembling_machine_3_electric_furnace,0.7276226421210991,0.7276226421210991,High,increase
electric_network_update,inserter_all_from_building_circuit_enabled,0.7249904266224791,0.7249904266224791,High,increase
electric_network_update,stack_inserter_from_building_circuit_enabled,0.7249904266224791,0.7249904266224791,High,increase
electric_heat_fluid_circuit_update,inserter_all_from_building_circuit_enabled,0.7249808388047292,0.7249808388047292,High,increase
electric_heat_fluid_circuit_update,stack_inserter_from_building_circuit_enabled,0.7249808388047292,0.7249808388047292,High,increase
fluid_flow_update,inserter_all_to_assembling_machine_3_electric_furnace,0.7249698956609315,0.7249698956609315,High,increase
fluid_flow_update,stack_inserter_to_assembling_machine_3_electric_furnace,0.7249698956609315,0.7249698956609315,High,increase
whole_update,inserter_all_from_foundry_casting_steel_to_assembling_machine_3_electric_furnace,0.7248580937847764,0.7248580937847764,High,increase
whole_update,stack_inserter_from_foundry_casting_steel_to_assembling_machine_3_electric_furnace,0.7248580937847764,0.7248580937847764,High,increase
electric_network_update,pipe,0.7181946434804222,0.7181946434804222,High,increase
fluid_flow_update,inserter_all_from_electromagnetic_plant_electronic_circuit,0.7167067582209099,0.7167067582209099,High,increase
fluid_flow_update,stack_inserter_from_electromagnetic_plant_electronic_circuit,0.7167067582209099,0.7167067582209099,High,increase
electric_heat_fluid_circuit_update,recipe_casting_steel,0.7154773544171729,0.7154773544171729,High,increase
electric_heat_fluid_circuit_update,inserter_all_from_assembling_machine_3_electric_furnace_to_turbo_transport_belt_circuit_enabled,0.7138557804888943,0.7138557804888943,High,increase
electric_heat_fluid_circuit_update,stack_inserter_from_assembling_machine_3_electric_furnace_to_turbo_transport_belt_circuit_enabled,0.7138557804888943,0.7138557804888943,High,increase
fluid_flow_update,inserter_all_from_building,0.7131695742839608,0.7131695742839608,High,increase
fluid_flow_update,stack_inserter_from_building,0.7131695742839608,0.7131695742839608,High,increase
electric_network_update,display_panel,0.7129088469998395,0.7129088469998395,High,increase
electric_network_update,inserter_all_from_electromagnetic_plant_electronic_circuit_circuit_enabled,0.7122388548561591,0.7122388548561591,High,increase
electric_network_update,stack_inserter_from_electromagnetic_plant_electronic_circuit_circuit_enabled,0.7122388548561591,0.7122388548561591,High,increase
electric_heat_fluid_circuit_update,inserter_all_from_cryogenic_plant_plastic_bar,0.7109501993864481,0.7109501993864481,High,increase
electric_heat_fluid_circuit_update,stack_inserter_from_cryogenic_plant_plastic_bar,0.7109501993864481,0.7109501993864481,High,increase
control_behavior_update,inserter_all_from_building_circuit_enabled,0.7084528570042382,0.7084528570042382,High,increase
control_behavior_update,stack_inserter_from_building_circuit_enabled,0.7084528570042382,0.7084528570042382,High,increase
electric_network_update,inserter_all_to_electromagnetic_plant_advanced_circuit,0.7064372062991645,0.7064372062991645,High,increase
